index,Station,Lat,Long,Alt,Date,O18Avg,H2avg,dex,Precipitation (kg/m^2/s),Temperature (K)
11039,HAB,46.29,-64.15,45.0,2003-02-02,-15.95,-119.22,-119.22,4.806058e-06,268.67297
11041,BON,49.38,-82.12,245.0,2003-02-02,-26.52,-201.91,-201.91,2.4193369e-05,266.81775
11042,SAT,48.78,-123.13,178.0,2003-02-02,-11.83,-85.23,-85.23,0.000104987535,279.92642
11043,RES,74.43,-94.59,67.0,2003-02-02,-25.6290178571429,-199.66832270353103,7.68957637270138,0.0,243.92822
11044,EUR,79.59,-85.56,10.0,2003-02-02,-27.04,-274.82,21.5,0.0,233.92912
11045,EST,51.67,-110.2,707.0,2003-02-02,-27.14,-208.29,-208.29,0.0,249.08469
11046,ALR,82.31,-62.17,30.0,2003-02-02,-29.885,-230.165,8.91500000000002,0.0,232.44746
11047,BAB,47.98,-55.82,190.0,2003-02-02,-11.63,-81.195,93.04,0.0,257.82358
11048,OTT,45.32,-75.67,114.0,2003-02-02,-15.79,-115.26,11.059999999999988,0.0,271.3598
11050,CAM,69.6,-105.8,27.0,2003-02-02,-31.1,-242.54500000000002,6.2549999999999955,0.0,243.44
11051,CPA,49.82,-74.97,382.0,2003-02-02,-22.21,-166.7,10.980000000000018,3.753965e-05,262.41116
11054,HAB,46.29,-64.15,45.0,2003-03-02,-12.125,-84.99,-84.99,0.0,261.1264
11055,ELA,49.67,-93.72,369.0,2003-03-02,-25.98,-198.2,-198.2,0.0,262.08713
11056,SAT,48.78,-123.13,178.0,2003-03-02,-10.01,-73.02,-73.02,4.3112606e-05,281.967
11057,ALR,82.31,-62.17,30.0,2003-03-02,-37.63,-288.99,12.050000000000011,1.5073537e-06,234.71278
11058,BAB,47.98,-55.82,190.0,2003-03-02,-13.57,-89.42,108.56,0.0,258.70264
11059,CPA,49.82,-74.97,382.0,2003-03-02,-20.0,-143.985,16.014999999999986,0.0,258.25012
11060,CAM,69.6,-105.8,27.0,2003-03-02,-31.62,-241.41500000000002,11.544999999999987,0.0,238.23979
11061,EUR,79.59,-85.56,10.0,2003-03-02,-37.05,-296.65999999999997,-0.2599999999999909,0.0,238.3983
11062,SNA,63.52,-116.0,241.0,2003-03-02,-10.3,-106.765,-106.765,6.0103707e-06,243.84354
11063,GOB,53.32,-60.42,46.0,2003-03-02,-20.12,-149.04,-149.04,0.0,253.24937
11065,EST,51.67,-110.2,707.0,2003-03-02,-28.47,-221.03,-221.03,0.0,264.03436
11067,OTT,45.32,-75.67,114.0,2003-03-02,-15.88,-114.78,12.260000000000005,3.356076e-05,264.82388
11069,BON,49.38,-82.12,245.0,2003-03-02,-19.5,-139.64,-139.64,0.0,260.93643
11072,CPA,49.82,-74.97,382.0,2003-04-02,-11.22,-74.805,14.954999999999998,0.0,265.72073
11073,BAB,47.98,-55.82,190.0,2003-04-02,-9.33,-59.34,74.64,0.0003877789,272.50568
11074,BON,49.38,-82.12,245.0,2003-04-02,-11.435,-79.26,-79.26,1.8933993e-05,270.5824
11075,GOB,53.32,-60.42,46.0,2003-04-02,-16.545,-122.405,-122.405,0.0,263.943
11076,ELA,49.67,-93.72,369.0,2003-04-02,-12.27,-87.305,-87.305,8.954224e-06,271.7574
11077,SAT,48.78,-123.13,178.0,2003-04-02,-12.17,-87.49,-87.49,2.5292484e-05,282.86987
11079,SNA,63.52,-116.0,241.0,2003-04-02,-18.54,-141.32,-141.32,0.0,266.78214
11082,OTT,45.32,-75.67,114.0,2003-04-02,-8.51,-48.87,19.21,0.0,275.2769
11083,ALR,82.31,-62.17,30.0,2003-04-02,-31.135,-240.56,8.52000000000001,0.0,243.14507
11085,EUR,79.59,-85.56,10.0,2003-04-02,-31.55,-241.64499999999998,10.755000000000024,0.0,241.91437
11086,CAM,69.6,-105.8,27.0,2003-04-02,-25.92,-186.505,20.855000000000018,3.537151e-06,245.14552
11087,HAB,46.29,-64.15,45.0,2003-04-02,-11.64,-83.14,-83.14,0.00022314925,271.49072
11089,HAB,46.29,-64.15,45.0,2003-05-02,-10.89,-77.875,-77.875,7.401879e-05,278.12933
11090,GOB,53.32,-60.42,46.0,2003-05-02,-12.46,-97.14,-97.14,0.0,275.3304
11091,ALR,82.31,-62.17,30.0,2003-05-02,-26.13,-201.4,7.639999999999986,2.8480433e-06,249.80536
11092,BAB,47.98,-55.82,190.0,2003-05-02,-9.27,-76.78,74.16,0.0,278.45142
11093,SAT,48.78,-123.13,178.0,2003-05-02,-9.55,-74.11,-74.11,6.73428e-05,283.0519
11094,BON,49.38,-82.12,245.0,2003-05-02,-11.29,-80.345,-80.345,5.565332e-05,276.5722
11095,SNA,63.52,-116.0,241.0,2003-05-02,-28.56,-216.11,-216.11,0.0,272.33212
11096,CAM,69.6,-105.8,27.0,2003-05-02,-21.82,-169.225,5.335000000000008,0.0,259.37454
11100,OTT,45.32,-75.67,114.0,2003-05-02,-11.85,-78.65,16.14999999999999,2.9698953e-05,286.36307
11102,ELA,49.67,-93.72,369.0,2003-05-02,-9.53,-69.26,-69.26,0.0,276.7536
11103,EUR,79.59,-85.56,10.0,2003-05-02,-24.02,-185.98000000000002,6.179999999999978,0.0,252.03014
11105,CPA,49.82,-74.97,382.0,2003-05-02,-12.13,-89.175,7.865000000000009,0.00010987816,275.355
11106,CAM,69.6,-105.8,27.0,2003-06-02,-22.06,-171.28,5.199999999999989,2.7279608e-05,273.2322
11107,ALR,82.31,-62.17,30.0,2003-06-02,-24.6,-187.95,8.850000000000023,0.0,264.19464
11108,SNA,63.52,-116.0,241.0,2003-06-02,-24.39,-189.605,-189.605,0.0,292.8321
11110,CPA,49.82,-74.97,382.0,2003-06-02,-13.09,-98.76,5.959999999999994,0.0,283.6747
11112,EUR,79.59,-85.56,10.0,2003-06-02,-25.39,-194.415,8.705000000000013,0.0,274.5696
11115,OTT,45.32,-75.67,114.0,2003-06-02,-9.03,-60.45,11.789999999999992,0.0,288.77835
11116,SAT,48.78,-123.13,178.0,2003-06-02,-7.95,-58.98,-58.98,0.0,287.5299
11117,HAB,46.29,-64.15,45.0,2003-06-02,-9.15,-67.005,-67.005,0.0,284.30588
11118,ELA,49.67,-93.72,369.0,2003-06-02,-9.3,-69.68,-69.68,1.0555252e-05,289.0119
11119,BAB,47.98,-55.82,190.0,2003-06-02,-7.21,-49.945,57.68,0.0,282.12256
11120,BON,49.38,-82.12,245.0,2003-06-02,-11.14,-83.795,-83.795,2.0806105e-05,285.77283
11121,GOB,53.32,-60.42,46.0,2003-06-02,-11.74,-86.78,-86.78,0.0,283.36475
11125,SAT,48.78,-123.13,178.0,2003-07-02,-5.95,-50.51,-50.51,1.6137757e-05,288.58374
11126,EUR,79.59,-85.56,10.0,2003-07-02,-21.78,-170.83999999999997,3.400000000000034,0.0,274.964
11127,BON,49.38,-82.12,245.0,2003-07-02,-10.41,-77.095,-77.095,3.2785687e-05,288.39847
11128,CPA,49.82,-74.97,382.0,2003-07-02,-11.77,-82.705,11.454999999999998,0.00016307358,290.08966
11129,ALR,82.31,-62.17,30.0,2003-07-02,-22.98,-177.95,5.890000000000015,5.6006367e-05,273.671
11130,SNA,63.52,-116.0,241.0,2003-07-02,-25.69,-197.775,-197.775,0.0,299.2114
11132,GOB,53.32,-60.42,46.0,2003-07-02,-13.55,-100.015,-100.015,0.0,289.1743
11134,ELA,49.67,-93.72,369.0,2003-07-02,-11.05,-84.085,-84.085,0.0,288.0385
11136,BAB,47.98,-55.82,190.0,2003-07-02,-5.785,-34.555,46.28,0.0,288.679
11138,OTT,45.32,-75.67,114.0,2003-07-02,-8.94,-62.07,9.449999999999996,0.00029388414,291.68625
11139,CAM,69.6,-105.8,27.0,2003-07-02,-20.415,-156.87,6.449999999999989,1.35185555e-05,279.06888
11141,HAB,46.29,-64.15,45.0,2003-07-02,-6.83,-46.165,-46.165,0.0,292.15045
11142,CAM,69.6,-105.8,27.0,2003-08-02,-17.58,-142.97,-2.3300000000000125,8.851557e-06,279.34958
11143,ELA,49.67,-93.72,369.0,2003-08-02,-8.21,-57.455,-57.455,0.0,287.42203
11144,BON,49.38,-82.12,245.0,2003-08-02,-8.53,-60.39,-60.39,0.0,287.3524
11146,SAT,48.78,-123.13,178.0,2003-08-02,-2.12,-35.22,-35.22,5.372623e-05,289.08246
11147,EUR,79.59,-85.56,10.0,2003-08-02,-22.48,-178.15,1.6899999999999977,7.2710673e-06,278.84726
11148,HAB,46.29,-64.15,45.0,2003-08-02,-7.09,-49.395,-49.395,0.0,292.88608
11149,OTT,45.32,-75.67,114.0,2003-08-02,-7.49,-46.45,13.469999999999999,3.6705092e-05,292.11636
11151,CPA,49.82,-74.97,382.0,2003-08-02,-11.46,-80.33,11.350000000000009,0.0,285.7962
11155,GOB,53.32,-60.42,46.0,2003-08-02,-11.83,-85.18,-85.18,1.1828936e-05,288.22073
11156,SNA,63.52,-116.0,241.0,2003-08-02,-26.47,-205.035,-205.035,0.0,295.22607
11157,ALR,82.31,-62.17,30.0,2003-08-02,-26.04,-198.69,9.629999999999995,0.0,277.2481
11159,BAB,47.98,-55.82,190.0,2003-08-02,-9.26,-60.99,74.08,1.0881912e-05,292.6872
11160,CAM,69.6,-105.8,27.0,2003-09-02,-15.120000000000001,-114.025,7.013773674242422,0.0,282.4756
11161,EUR,79.59,-85.56,10.0,2003-09-02,-24.02,-185.02999999999997,7.667742103368394,0.0,270.96616
11162,CPA,49.82,-74.97,382.0,2003-09-02,-12.5,-83.9385,16.061499999999995,0.0,281.40326
11163,ALR,82.31,-62.17,30.0,2003-09-02,-30.232417570592272,-228.85995953856747,12.78335923894114,5.5215155e-06,266.91547
11164,SNA,63.52,-116.0,241.0,2003-09-02,-26.93,-211.38,-211.38,0.0,287.91467
11165,SAT,48.78,-123.13,178.0,2003-09-02,-7.39,-53.515,-53.515,0.0,289.61258
11169,OTT,45.32,-75.67,114.0,2003-09-02,-7.39,-41.73,17.39,0.0,287.21555
11171,HAB,46.29,-64.15,45.0,2003-09-02,-6.25,-41.22,-41.22,0.0,287.4785
11172,GOB,53.32,-60.42,46.0,2003-09-02,-9.83,-70.335,-70.335,0.0,281.74222
11173,BON,49.38,-82.12,245.0,2003-09-02,-13.56,-95.255,-95.255,1.0734136e-05,284.6538
11174,ELA,49.67,-93.72,369.0,2003-09-02,-12.25,-83.535,-83.535,2.3402332e-05,295.17407
11177,BAB,47.98,-55.82,190.0,2003-09-02,-7.57,-44.89,60.56,0.0,286.14822
11178,ELA,49.67,-93.72,369.0,2003-10-02,-17.62,-129.41,-129.41,0.0,275.71014
11179,CPA,49.82,-74.97,382.0,2003-10-02,-20.19,-148.005,13.515000000000015,0.0,276.07608
11181,SNA,63.52,-116.0,241.0,2003-10-02,-20.93,-192.125,-192.125,0.0,280.6193
11182,CAM,69.6,-105.8,27.0,2003-10-02,-19.36,144.28,,0.0,261.72076
11183,ALR,82.31,-62.17,30.0,2003-10-02,-30.259999999999998,,,0.0,255.33662
11187,EUR,79.59,-85.56,10.0,2003-10-02,-28.57,-185.46,,0.0,260.92722
11188,BAB,47.98,-55.82,190.0,2003-10-02,-9.27,-61.105,74.16,0.00017652755,289.1382
11189,OTT,45.32,-75.67,114.0,2003-10-02,-14.14,-91.9,21.22,0.0,278.75894
11190,HAB,46.29,-64.15,45.0,2003-10-02,-7.67,-48.7,-48.7,3.3204782e-05,284.0231
11192,GOB,53.32,-60.42,46.0,2003-10-02,-14.24,-100.925,-100.925,0.00027640827,277.05664
11194,SAT,48.78,-123.13,178.0,2003-10-02,-8.61,-58.705,-58.705,0.0,286.09512
11195,BON,49.38,-82.12,245.0,2003-10-02,-21.53,-160.12,-160.12,0.0,277.3843
11196,CAM,69.6,-105.8,27.0,2003-11-02,-27.63,-210.97500000000002,,0.0,262.79816
11197,SAT,48.78,-123.13,178.0,2003-11-02,-11.285,-79.83,-79.83,0.0,282.2874
11198,GOB,53.32,-60.42,46.0,2003-11-02,-14.2,-98.31,-98.31,0.0001618692,270.48907
11199,CPA,49.82,-74.97,382.0,2003-11-02,-17.82,-127.6,14.960000000000008,0.0,269.95172
11200,ALR,82.31,-62.17,30.0,2003-11-02,-34.07,,,0.0,240.15315
11205,SNA,63.52,-116.0,241.0,2003-11-02,-23.35,-182.56,-182.56,0.0,267.63196
11206,HAB,46.29,-64.15,45.0,2003-11-02,-8.56,-51.205,-51.205,5.58334e-05,274.3795
11208,EUR,79.59,-85.56,10.0,2003-11-02,-33.2,-192.77,,0.0,240.76923
11209,OTT,45.32,-75.67,114.0,2003-11-02,-11.1,-71.85,16.950000000000003,4.281577e-05,274.7887
11210,ELA,49.67,-93.72,369.0,2003-11-02,-21.39,-154.34,-154.34,3.0131958e-05,272.1782
11211,BON,49.38,-82.12,245.0,2003-11-02,-15.96,-113.31,-113.31,3.8679624e-05,274.35367
11212,BAB,47.98,-55.82,190.0,2003-11-02,-13.58,-94.895,108.64,0.00024800474,283.12775
11214,SNA,63.52,-116.0,241.0,2003-12-02,-16.53,-135.865,-135.865,1.9621673e-05,266.03317
11215,CAM,69.6,-105.8,27.0,2003-12-02,-26.2,-201.025,,6.0464e-06,250.52214
11216,ELA,49.67,-93.72,369.0,2003-12-02,-21.065,-158.525,-158.525,0.0,264.0513
11217,GOB,53.32,-60.42,46.0,2003-12-02,-18.45,-134.48,-134.48,0.0,258.59482
11220,ALR,82.31,-62.17,30.0,2003-12-02,-36.59,,,0.0,240.07417
11221,BAB,47.98,-55.82,190.0,2003-12-02,-16.59,-121.335,132.72,0.0,267.7603
11223,BON,49.38,-82.12,245.0,2003-12-02,-20.07,-144.99,-144.99,0.0,259.1611
11226,HAB,46.29,-64.15,45.0,2003-12-02,-8.420000000000002,-53.43,-53.43,0.0,268.91135
11227,OTT,45.32,-75.67,114.0,2003-12-02,-13.85,-86.62,24.179999999999993,0.0,264.56815
11228,SAT,48.78,-123.13,178.0,2003-12-02,-12.78,-91.33,-91.33,0.0,278.35107
11230,CPA,49.82,-74.97,382.0,2003-12-02,-19.49,-139.46,16.45999999999998,0.0,264.5033
11231,EUR,79.59,-85.56,10.0,2003-12-02,-33.205,-262.08500000000004,,0.0,241.64008
11233,SAT,48.78,-123.13,178.0,2004-01-02,-14.35,-108.065,-108.065,0.00012757741,279.43314
11234,HAB,46.29,-64.15,45.0,2004-01-02,-16.68,-121.415,-121.415,0.0,270.02078
11235,CAM,69.6,-105.8,27.0,2004-01-02,-32.36,-244.23000000000002,,0.0,241.5292
11236,OTT,45.32,-75.67,114.0,2004-01-02,-18.92,-135.39,15.970000000000027,0.0,267.49307
11238,BON,49.38,-82.12,245.0,2004-01-02,-25.52,-194.305,-194.305,0.0,263.38287
11239,EUR,79.59,-85.56,10.0,2004-01-02,-37.68,-200.08,,0.0,236.39204
11240,CPA,49.82,-74.97,382.0,2004-01-02,-24.82,-188.385,10.175000000000011,0.0,259.5839
11244,GOB,53.32,-60.42,46.0,2004-01-02,-15.53,-115.33,-115.33,4.3513726e-05,270.64548
11245,ALR,82.31,-62.17,30.0,2004-01-02,-42.084999999999994,,,3.366094e-06,241.05554
11247,SNA,63.52,-116.0,241.0,2004-01-02,-15.39,-128.795,-128.795,0.0,242.58908
11248,ELA,49.67,-93.72,369.0,2004-01-02,-22.64,-169.24,-169.24,0.0,258.9075
11249,BAB,47.98,-55.82,190.0,2004-01-02,-14.32,-103.825,114.56,1.185121e-05,270.99762
11252,ALR,82.31,-62.17,30.0,2004-02-02,-38.23,,,2.2060472e-06,234.58606
11253,HAB,46.29,-64.15,45.0,2004-02-02,-22.33,-168.59,-168.59,0.0,254.62234
11254,SAT,48.78,-123.13,178.0,2004-02-02,-12.3,-93.055,-93.055,0.00011401833,279.04248
11255,BON,49.38,-82.12,245.0,2004-02-02,-22.69,-171.875,-171.875,0.0,252.64316
11256,EUR,79.59,-85.56,10.0,2004-02-02,-32.5,-185.46,,3.5371859e-06,238.50406
11257,BAB,47.98,-55.82,190.0,2004-02-02,-12.32,-90.735,98.56,0.0,259.38174
11259,GOB,53.32,-60.42,46.0,2004-02-02,-19.02,-141.61,-141.61,0.0,244.97508
11261,ELA,49.67,-93.72,369.0,2004-02-02,-23.31,-184.775,-184.775,0.0,260.05576
11262,OTT,45.32,-75.67,114.0,2004-02-02,-15.08,-104.56,16.08,0.0,254.62605
11265,CAM,69.6,-105.8,27.0,2004-02-02,-29.08,-224.22,,0.0,239.13809
11266,CPA,49.82,-74.97,382.0,2004-02-02,-24.29,-185.78,8.539999999999992,0.0,247.31206
11267,SNA,63.52,-116.0,241.0,2004-02-02,-23.59,-183.59,-183.59,0.0,240.58936
11268,CAM,69.6,-105.8,27.0,2004-03-02,-31.595,-250.515,,7.134787e-06,249.79823
11270,GOB,53.32,-60.42,46.0,2004-03-02,-18.85,-139.805,-139.805,1.9375979e-05,262.15933
11271,CPA,49.82,-74.97,382.0,2004-03-02,-19.0,-142.045,9.955000000000013,0.0,249.99107
11272,BON,49.38,-82.12,245.0,2004-03-02,-17.23,-127.16,-127.16,0.0,248.95503
11273,EUR,79.59,-85.56,10.0,2004-03-02,-38.36,-192.77,,0.0,238.15782
11274,BAB,47.98,-55.82,190.0,2004-03-02,-7.99,-56.82,63.92,0.0,265.08282
11276,SNA,63.52,-116.0,241.0,2004-03-02,-20.39,-158.36,-158.36,0.0,260.47733
11280,SAT,48.78,-123.13,178.0,2004-03-02,-10.82,-79.395,-79.395,0.00014996435,281.06403
11281,ELA,49.67,-93.72,369.0,2004-03-02,-17.64,-129.8,-129.8,3.221531e-05,264.8535
11282,ALR,82.31,-62.17,30.0,2004-03-02,-43.6,,,0.0,243.18272
11283,HAB,46.29,-64.15,45.0,2004-03-02,-19.35,-145.48,-145.48,0.0,259.1155
11284,OTT,45.32,-75.67,114.0,2004-03-02,-10.89,-71.1,16.02000000000001,0.0,254.26898
11286,BAB,47.98,-55.82,190.0,2004-04-02,-11.97,-90.435,95.76,0.00010071849,275.75027
11287,CAM,69.6,-105.8,27.0,2004-04-02,-26.56,-205.54000000000002,,0.0,239.18164
11288,BON,49.38,-82.12,245.0,2004-04-02,-11.66,-82.8,-82.8,1.9263085e-05,272.8225
11290,OTT,45.32,-75.67,114.0,2004-04-02,-10.99,-78.32,9.600000000000009,0.0,267.01163
11291,EUR,79.59,-85.56,10.0,2004-04-02,-34.18,-263.77,,0.0,247.29547
11292,GOB,53.32,-60.42,46.0,2004-04-02,-15.37,-116.015,-116.015,2.8105014e-05,262.77917
11294,SNA,63.52,-116.0,241.0,2004-04-02,-22.86,-177.97,-177.97,0.0,248.99709
11295,ELA,49.67,-93.72,369.0,2004-04-02,-8.95,-69.11,-69.11,0.0,271.50082
11296,SAT,48.78,-123.13,178.0,2004-04-02,-7.95,-66.33,-66.33,0.00012403338,281.0957
11298,HAB,46.29,-64.15,45.0,2004-04-02,-14.14,-99.47,-99.47,0.0,268.0685
11300,CPA,49.82,-74.97,382.0,2004-04-02,-11.99,-84.825,11.094999999999999,0.0,264.0358
11301,ALR,82.31,-62.17,30.0,2004-04-02,-27.76,,,0.0,246.57104
11304,SNA,63.52,-116.0,241.0,2004-05-02,-24.56,-195.26,-195.26,2.685596e-05,275.59793
11306,BAB,47.98,-55.82,190.0,2004-05-02,-8.96,-57.065,71.68,6.6402004e-05,281.61594
11307,CAM,69.6,-105.8,27.0,2004-05-02,-25.08,-198.28,,0.0,256.9586
11308,CPA,49.82,-74.97,382.0,2004-05-02,-10.875,-75.855,11.144999999999996,0.0,275.54416
11309,EUR,79.59,-85.56,10.0,2004-05-02,-36.76,-200.08,,0.0,259.99268
11310,ELA,49.67,-93.72,369.0,2004-05-02,-10.845,-76.36,-76.36,0.0,282.9855
11311,GOB,53.32,-60.42,46.0,2004-05-02,-11.86,-89.37,-89.37,0.0,275.9975
11312,OTT,45.32,-75.67,114.0,2004-05-02,-7.08,-46.45,10.189999999999998,0.0,280.7626
11315,SAT,48.78,-123.13,178.0,2004-05-02,-8.59,-67.075,-67.075,6.012341e-05,280.75888
11316,BON,49.38,-82.12,245.0,2004-05-02,-10.86,-77.88,-77.88,0.0,280.3811
11318,HAB,46.29,-64.15,45.0,2004-05-02,-11.68,-82.515,-82.515,0.00022004869,278.23434
11320,ALR,82.31,-62.17,30.0,2004-05-02,-20.44,,,5.0222247e-06,258.49078
11323,ALR,82.31,-62.17,30.0,2004-06-02,-30.75,,1.9990188816477712,0.0,271.62814
11324,GOB,53.32,-60.42,46.0,2004-06-02,-12.3,-97.33,-97.33,0.0,277.72147
11325,SNA,63.52,-116.0,241.0,2004-06-02,-30.24,-235.61,-235.61,0.0,291.30502
11326,ELA,49.67,-93.72,369.0,2004-06-02,-9.78,-69.845,-69.845,0.0,283.9484
11330,SAT,48.78,-123.13,178.0,2004-06-02,-7.12,-55.545,-55.545,0.0,289.16513
11332,HAB,46.29,-64.15,45.0,2004-06-02,-6.935,-50.515,-50.515,0.0,284.78497
11333,OTT,45.32,-75.67,114.0,2004-06-02,-12.29,-87.5,10.819999999999993,0.0,289.05032
11334,EUR,79.59,-85.56,10.0,2004-06-02,-21.03,-207.39,,0.0,272.93137
11336,CPA,49.82,-74.97,382.0,2004-06-02,-11.44,-81.785,9.735,0.0,286.561
11337,BON,49.38,-82.12,245.0,2004-06-02,-12.53,-92.605,-92.605,0.0,285.83875
11338,CAM,69.6,-105.8,27.0,2004-06-02,-20.485,-163.465,,9.823744e-06,272.17935
11339,BAB,47.98,-55.82,190.0,2004-06-02,-5.73,-36.9,45.84,0.0,281.3236
11341,OTT,45.32,-75.67,114.0,2004-07-02,-8.05,-55.71,8.690000000000005,0.0,299.0835
11343,BON,49.38,-82.12,245.0,2004-07-02,-10.51,-82.395,-82.395,0.00044068575,285.27866
11344,CAM,69.6,-105.8,27.0,2004-07-02,-18.27,-145.19,,4.151453e-05,285.76462
11345,CPA,49.82,-74.97,382.0,2004-07-02,-10.04,-73.095,7.224999999999994,0.00029743902,287.42984
11346,ALR,82.31,-62.17,30.0,2004-07-02,-19.380000000000003,,6.031246672422213,9.6426365e-06,276.62238
11348,EUR,79.59,-85.56,10.0,2004-07-02,-18.24,-146.485,,0.0,280.39703
11349,BAB,47.98,-55.82,190.0,2004-07-02,-6.03,-36.345,48.24,0.0,286.2567
11350,ELA,49.67,-93.72,369.0,2004-07-02,-13.05,-97.03,-97.03,4.80012e-05,285.24753
11354,SAT,48.78,-123.13,178.0,2004-07-02,-5.96,-46.65,-46.65,0.0,287.91696
11355,GOB,53.32,-60.42,46.0,2004-07-02,-10.44,-78.49,-78.49,6.803469e-05,287.20023
11356,HAB,46.29,-64.15,45.0,2004-07-02,-8.55,-64.255,-64.255,0.0,291.08585
11357,SNA,63.52,-116.0,241.0,2004-07-02,-29.07,-234.22,-234.22,0.0,292.93378
11358,SNA,63.52,-116.0,241.0,2004-08-02,-23.6,-187.615,-187.615,3.461206e-05,289.58936
11360,EUR,79.59,-85.56,10.0,2004-08-02,-20.66,-199.08,,0.0,280.67078
11362,BON,49.38,-82.12,245.0,2004-08-02,-11.83,-81.88,-81.88,0.0,293.96744
11363,SAT,48.78,-123.13,178.0,2004-08-02,-9.75,-71.885,-71.885,1.2147813e-05,288.6335
11364,OTT,45.32,-75.67,114.0,2004-08-02,-6.27,-41.28,8.879999999999995,0.0,295.2411
11365,HAB,46.29,-64.15,45.0,2004-08-02,-7.37,-50.7,-50.7,2.8418168e-05,293.13583
11366,CAM,69.6,-105.8,27.0,2004-08-02,-16.94,-134.51,,4.5181364e-06,282.8703
11367,CPA,49.82,-74.97,382.0,2004-08-02,-10.51,-75.46,8.620000000000005,4.4515364e-05,291.1448
11368,ELA,49.67,-93.72,369.0,2004-08-02,-9.32,-68.13,-68.13,0.0,292.8551
11369,GOB,53.32,-60.42,46.0,2004-08-02,-13.41,-98.13,-98.13,8.4133135e-05,287.3345
11373,BAB,47.98,-55.82,190.0,2004-08-02,-8.21,-51.38,65.68,0.00012980287,291.09
11375,ALR,82.31,-62.17,30.0,2004-08-02,-24.04,,4.375443708170536,0.0,277.61325
11377,ELA,49.67,-93.72,369.0,2004-09-02,-10.955,-78.515,-78.515,9.043813e-05,286.99167
11378,BAB,47.98,-55.82,190.0,2004-09-02,-5.92,-38.52,47.36,0.00018315688,289.7508
11379,HAB,46.29,-64.15,45.0,2004-09-02,-6.81,-44.135,-44.135,0.0,288.42413
11380,CPA,49.82,-74.97,382.0,2004-09-02,-9.63,-66.01,11.030000000000001,0.0,281.84872
11383,EUR,79.59,-85.56,10.0,2004-09-02,-26.975,-200.08,,4.925844e-06,272.5676
11384,BON,49.38,-82.12,245.0,2004-09-02,-7.08,-48.695,-48.695,0.0,282.3566
11386,SAT,48.78,-123.13,178.0,2004-09-02,-7.38,-52.73,-52.73,0.0,288.3714
11387,OTT,45.32,-75.67,114.0,2004-09-02,-11.11,-77.51,11.36999999999999,0.0,286.82568
11388,CAM,69.6,-105.8,27.0,2004-09-02,-18.82,-147.60000000000002,,0.0,273.81885
11389,SNA,63.52,-116.0,241.0,2004-09-02,-19.0,-146.425,-146.425,0.00015328955,282.57492
11391,ALR,82.31,-62.17,30.0,2004-09-02,-28.48,,10.631904701108027,0.00011251472,269.1698
11392,GOB,53.32,-60.42,46.0,2004-09-02,-11.96,-88.85,-88.85,2.7809408e-05,283.55923
11396,SNA,63.52,-116.0,241.0,2004-10-02,-24.21,-188.6,-188.6,0.0,272.32626
11397,BON,49.38,-82.12,245.0,2004-10-02,-11.28,-75.19,-75.19,2.5232202e-05,286.71756
11398,OTT,45.32,-75.67,114.0,2004-10-02,-9.57,-61.93,14.630000000000003,0.0,285.66513
11399,HAB,46.29,-64.15,45.0,2004-10-02,-7.71,-50.44,-50.44,0.0,284.6119
11400,GOB,53.32,-60.42,46.0,2004-10-02,-12.27,-84.42,-84.42,0.0,278.95557
11403,BAB,47.98,-55.82,190.0,2004-10-02,-8.615,-56.35,68.92,1.7397348e-05,281.61707
11404,EUR,79.59,-85.56,10.0,2004-10-02,-31.2,-207.39,,2.1359172e-05,264.9036
11405,CAM,69.6,-105.8,27.0,2004-10-02,-25.42,-196.635,,5.9484164e-06,270.42175
11406,ALR,82.31,-62.17,30.0,2004-10-02,-29.81,,10.661039495906437,0.0,254.75749
11407,ELA,49.67,-93.72,369.0,2004-10-02,-10.85,-75.21,-75.21,0.0,281.73404
11408,CPA,49.82,-74.97,382.0,2004-10-02,-12.47,-88.1,11.66000000000001,2.715862e-05,281.96002
11410,SAT,48.78,-123.13,178.0,2004-10-02,-10.36,-75.34,-75.34,1.0401513e-05,282.96246
11412,BAB,47.98,-55.82,190.0,2004-11-02,-11.14,-76.53,89.12,6.151167e-05,277.81503
11414,ALR,82.31,-62.17,30.0,2004-11-02,-39.69499999999999,,13.274699731108399,0.0,249.92337
11415,SAT,48.78,-123.13,178.0,2004-11-02,-8.19,-58.16,-58.16,3.8971604e-05,282.01086
11416,SNA,63.52,-116.0,241.0,2004-11-02,-17.9,-139.09,-139.09,0.0,257.0899
11417,OTT,45.32,-75.67,114.0,2004-11-02,-11.17,-70.76,18.599999999999994,9.177134e-05,280.58322
11418,EUR,79.59,-85.56,10.0,2004-11-02,-34.26,-269.845,,0.0,247.20966
11420,BON,49.38,-82.12,245.0,2004-11-02,-20.21,-150.84,-150.84,2.053038e-05,275.29034
11422,GOB,53.32,-60.42,46.0,2004-11-02,-18.02,-132.445,-132.445,0.0,273.388
11423,CAM,69.6,-105.8,27.0,2004-11-02,-29.29,-221.865,,0.0,251.45935
11427,ELA,49.67,-93.72,369.0,2004-11-02,-11.9,-85.09,-85.09,0.00012910299,275.7155
11428,HAB,46.29,-64.15,45.0,2004-11-02,-7.635,-49.545,-49.545,3.520851e-05,277.66025
11429,CPA,49.82,-74.97,382.0,2004-11-02,-18.94,-140.62,10.900000000000006,0.000117681004,274.90445
